900;2,230952
900;2,184045
900;2,057204
900;2,003394
900;2,204055
900;2,022883
900;2,029613
900;2,112109
900;2,123771
900;2,107787
900;2,142979
900;2,115575
900;2,016527
900;1,997996
900;2,088440
900;1,956153
900;2,058027
900;2,201050
900;2,029435
900;2,026082
900;2,146205
900;2,111748
900;2,120433
900;2,049168
900;2,030645
900;2,260053
900;2,063098
900;1,995269
900;2,085547
900;2,148315
900;2,063583
900;1,940220
900;2,083124
900;2,176644
900;2,075193
900;1,996986
900;2,134132
900;2,218612
900;2,147177
900;2,105670
900;2,153755
900;2,199190
900;2,173389
900;2,214505
900;2,222341
900;2,075674
900;1,963756
900;2,036912
900;2,044345
900;2,108637
900;2,088948
900;2,002014
900;2,138885
900;2,137437
900;2,079642
900;2,070429
900;2,081272
900;2,098987
900;2,360808
900;2,072062
900;2,225778
900;2,128984
900;2,022315
900;2,004469
900;1,936139
900;2,168418
900;2,060685
900;2,063229
900;2,004703
900;2,080860
900;2,075834
900;2,009102
900;1,942493
900;2,061442
900;2,084227
900;2,260919
900;2,235728
900;2,253087
900;2,192296
900;2,081207
900;2,157546
900;2,107178
900;2,264760
900;2,096026
900;2,201699
900;2,213012
900;2,130641
900;1,989436
900;2,048523
900;2,130872
900;2,063142
900;2,095518
900;2,078727
900;2,008482
900;2,117572
900;2,200451
900;2,202206
900;2,092341
900;2,155639
900;2,035227
